epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
81,4665.1,1.21495,0.71282,0.85326,0.5629,0.45112,0.44683,0.26574,1.2088,0.81216,0.86189,0.01248,0.01248,0.01248
82,4722.58,1.20718,0.70612,0.85581,0.55682,0.45292,0.44725,0.26633,1.20994,0.81339,0.86234,0.011886,0.011886,0.011886
83,4779.17,1.20228,0.70422,0.85483,0.56367,0.45407,0.44786,0.26614,1.21102,0.81361,0.86298,0.011292,0.011292,0.011292
84,4836.36,1.19984,0.69848,0.85347,0.55214,0.45964,0.44862,0.26704,1.21099,0.8133,0.8629,0.010698,0.010698,0.010698
85,4893.48,1.19136,0.69379,0.85316,0.55091,0.46111,0.44854,0.26637,1.20946,0.81233,0.86269,0.010104,0.010104,0.010104
86,4950.44,1.19093,0.6924,0.85187,0.55194,0.45918,0.44832,0.26716,1.20961,0.81337,0.86268,0.00951,0.00951,0.00951
87,5007.65,1.18273,0.68485,0.85169,0.55142,0.45754,0.44859,0.26768,1.2098,0.81307,0.86253,0.008916,0.008916,0.008916
88,5064.73,1.17483,0.67992,0.85055,0.5601,0.45589,0.44851,0.26702,1.20978,0.81354,0.86275,0.008322,0.008322,0.008322
89,5121.41,1.17311,0.67154,0.84951,0.56356,0.45168,0.4473,0.26635,1.20989,0.81382,0.86262,0.007728,0.007728,0.007728
90,5178.5,1.17401,0.67082,0.84773,0.56841,0.44884,0.44715,0.26561,1.20889,0.81444,0.86252,0.007134,0.007134,0.007134
91,5238.57,1.143,0.6544,0.8546,0.56607,0.45166,0.44672,0.2657,1.20978,0.81588,0.86283,0.00654,0.00654,0.00654
92,5294.09,1.12832,0.63905,0.85142,0.56528,0.45193,0.44586,0.2655,1.21049,0.81716,0.86275,0.005946,0.005946,0.005946
93,5349.75,1.12668,0.63551,0.85083,0.56833,0.45067,0.44564,0.26531,1.21109,0.81833,0.86288,0.005352,0.005352,0.005352
94,5404.93,1.12533,0.63314,0.8508,0.56991,0.45147,0.446,0.26505,1.21172,0.81903,0.863,0.004758,0.004758,0.004758
95,5460.12,1.11994,0.62636,0.84891,0.5748,0.44826,0.44563,0.26462,1.21183,0.81933,0.86293,0.004164,0.004164,0.004164
96,5515.41,1.11536,0.62332,0.84919,0.56968,0.45057,0.44591,0.26469,1.21263,0.82018,0.86292,0.00357,0.00357,0.00357
97,5570.83,1.10665,0.61405,0.84887,0.5654,0.45099,0.44462,0.26391,1.21343,0.82134,0.86296,0.002976,0.002976,0.002976
98,5626.21,1.10649,0.61225,0.84697,0.56437,0.45302,0.44366,0.26315,1.21441,0.82293,0.86303,0.002382,0.002382,0.002382
99,5681.39,1.10362,0.60673,0.84682,0.55914,0.45709,0.44346,0.26291,1.21454,0.82435,0.86304,0.001788,0.001788,0.001788
100,5736.69,1.09994,0.60498,0.84658,0.56256,0.45457,0.44293,0.26252,1.21489,0.82521,0.86312,0.001194,0.001194,0.001194
