epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
56,13599.7,1.24268,0.71101,0.86457,0.55439,0.44483,0.43878,0.26112,1.21755,0.82247,0.86919,0.02733,0.02733,0.02733
57,13835.5,1.24475,0.71077,0.86291,0.56061,0.44177,0.43875,0.26083,1.21753,0.8229,0.86923,0.026736,0.026736,0.026736
58,14072.7,1.241,0.70599,0.86227,0.55979,0.44169,0.43818,0.26061,1.21793,0.82348,0.86925,0.026142,0.026142,0.026142
59,14308.1,1.23799,0.70482,0.86179,0.56012,0.44161,0.43819,0.2608,1.21847,0.82461,0.86936,0.025548,0.025548,0.025548
60,14543.2,1.23507,0.70041,0.86028,0.55861,0.44278,0.43762,0.26021,1.21864,0.82514,0.86948,0.024954,0.024954,0.024954
61,14778.8,1.22557,0.69353,0.85945,0.55572,0.44459,0.43703,0.25997,1.21953,0.82538,0.8696,0.02436,0.02436,0.02436
62,15017,1.22324,0.68902,0.85958,0.55987,0.44151,0.43706,0.25994,1.22036,0.82599,0.86966,0.023766,0.023766,0.023766
63,15252.6,1.22096,0.68762,0.8583,0.55943,0.44175,0.4364,0.25977,1.22079,0.82641,0.86972,0.023172,0.023172,0.023172
64,15488.2,1.21637,0.68429,0.85735,0.55944,0.44406,0.43606,0.25968,1.22137,0.82737,0.86978,0.022578,0.022578,0.022578
65,15725.3,1.21656,0.68155,0.85662,0.56195,0.44303,0.43576,0.25923,1.22187,0.82807,0.86985,0.021984,0.021984,0.021984
66,15960.6,1.20774,0.6757,0.85658,0.55783,0.44381,0.43477,0.25891,1.22231,0.8292,0.8699,0.02139,0.02139,0.02139
67,16196,1.20536,0.67322,0.85611,0.55677,0.4441,0.43467,0.25845,1.22279,0.83014,0.86995,0.020796,0.020796,0.020796
68,16431.9,1.2024,0.66842,0.85491,0.55654,0.44318,0.43391,0.25801,1.2235,0.83119,0.86993,0.020202,0.020202,0.020202
69,16666.7,1.20076,0.6673,0.85317,0.56055,0.43918,0.43391,0.25764,1.22426,0.83217,0.87003,0.019608,0.019608,0.019608
70,16901.8,1.19622,0.66212,0.85251,0.56178,0.43931,0.43308,0.25735,1.2253,0.83299,0.87012,0.019014,0.019014,0.019014
71,17137.4,1.19105,0.65879,0.85222,0.56438,0.43759,0.43274,0.25748,1.22584,0.83389,0.87024,0.01842,0.01842,0.01842
72,17377.1,1.18624,0.65334,0.85066,0.56366,0.43664,0.4323,0.25708,1.22679,0.83505,0.87027,0.017826,0.017826,0.017826
73,17612.8,1.17951,0.64739,0.85021,0.56431,0.43653,0.43229,0.25671,1.22734,0.8361,0.87025,0.017232,0.017232,0.017232
74,17849.2,1.18246,0.64792,0.84895,0.56045,0.43902,0.43318,0.2565,1.22818,0.83728,0.87036,0.016638,0.016638,0.016638
75,18084.9,1.17499,0.64444,0.8492,0.56356,0.43796,0.4322,0.25619,1.22881,0.83837,0.87031,0.016044,0.016044,0.016044
76,18320.4,1.1671,0.63689,0.84713,0.55641,0.44341,0.4316,0.2558,1.22956,0.83958,0.87039,0.01545,0.01545,0.01545
77,18554.9,1.15967,0.6316,0.84628,0.55874,0.44043,0.4309,0.25535,1.23073,0.8411,0.87048,0.014856,0.014856,0.014856
78,18790.1,1.1588,0.62855,0.84528,0.56174,0.43853,0.43077,0.25505,1.23163,0.84259,0.87068,0.014262,0.014262,0.014262
79,19025.6,1.15097,0.62265,0.84437,0.56137,0.43839,0.43022,0.25436,1.2324,0.8435,0.87083,0.013668,0.013668,0.013668
80,19260.8,1.14728,0.61975,0.84328,0.5629,0.43663,0.42999,0.25375,1.23358,0.84464,0.87099,0.013074,0.013074,0.013074
81,19495.6,1.13673,0.61198,0.84194,0.56747,0.43463,0.4295,0.25367,1.23409,0.8459,0.87104,0.01248,0.01248,0.01248
82,19732.2,1.13323,0.6088,0.84095,0.56939,0.43448,0.42893,0.25329,1.23542,0.84753,0.87114,0.011886,0.011886,0.011886
83,19967.7,1.13064,0.6046,0.84009,0.56441,0.43555,0.42846,0.2532,1.23589,0.84865,0.87132,0.011292,0.011292,0.011292
84,20203.2,1.12161,0.59743,0.83865,0.56537,0.43477,0.42772,0.25303,1.23717,0.85026,0.87146,0.010698,0.010698,0.010698
85,20439.8,1.11827,0.59489,0.83734,0.5625,0.43617,0.42724,0.25265,1.23816,0.85209,0.87156,0.010104,0.010104,0.010104
86,20676,1.11222,0.59082,0.83632,0.56228,0.43487,0.42635,0.25261,1.23897,0.85363,0.87163,0.00951,0.00951,0.00951
87,20912.1,1.10844,0.58575,0.83503,0.5614,0.43349,0.42524,0.25186,1.24036,0.8562,0.87184,0.008916,0.008916,0.008916
88,21154.9,1.09917,0.58044,0.83453,0.56071,0.43288,0.42443,0.25132,1.2412,0.85791,0.87202,0.008322,0.008322,0.008322
89,21395.3,1.09135,0.57374,0.83263,0.56275,0.43119,0.42339,0.25064,1.24229,0.86053,0.87217,0.007728,0.007728,0.007728
90,21633,1.08428,0.56811,0.83157,0.56361,0.42898,0.42313,0.25019,1.24347,0.86279,0.8723,0.007134,0.007134,0.007134
91,21864.9,1.04133,0.53663,0.83351,0.5617,0.42818,0.42232,0.24959,1.24474,0.86498,0.87258,0.00654,0.00654,0.00654
92,22094.2,1.02784,0.52615,0.83022,0.56059,0.42889,0.42157,0.24902,1.24624,0.86705,0.87281,0.005946,0.005946,0.005946
93,22323.7,1.01454,0.51621,0.82832,0.55847,0.42764,0.42045,0.24837,1.24777,0.86972,0.87296,0.005352,0.005352,0.005352
94,22553.6,1.00782,0.51165,0.82622,0.56227,0.42602,0.41959,0.24788,1.24889,0.87224,0.87318,0.004758,0.004758,0.004758
95,22783.1,1.00013,0.50646,0.82538,0.56539,0.42309,0.4187,0.24711,1.25023,0.87421,0.87331,0.004164,0.004164,0.004164
96,23013.1,0.98682,0.49781,0.82282,0.57116,0.41919,0.41766,0.24644,1.25168,0.87689,0.87352,0.00357,0.00357,0.00357
97,23245.5,0.97568,0.4896,0.8206,0.56987,0.41904,0.41707,0.24591,1.25298,0.87936,0.87376,0.002976,0.002976,0.002976
98,23474.9,0.96457,0.48352,0.81906,0.56889,0.41812,0.41552,0.24524,1.25391,0.88129,0.87382,0.002382,0.002382,0.002382
99,23709.2,0.95745,0.47872,0.81725,0.5661,0.41882,0.41476,0.24444,1.25523,0.88355,0.87386,0.001788,0.001788,0.001788
100,23938.4,0.94622,0.4717,0.81528,0.56282,0.41848,0.41421,0.24381,1.25659,0.88566,0.87402,0.001194,0.001194,0.001194
