epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
86,4358.19,1.2133,0.68835,0.85932,0.54382,0.4279,0.41683,0.24479,1.23929,0.8499,0.87081,0.00951,0.00951,0.00951
87,4408.55,1.20808,0.68831,0.85694,0.53762,0.43195,0.41617,0.24485,1.23984,0.85147,0.87126,0.008916,0.008916,0.008916
88,4458.71,1.20438,0.68095,0.85595,0.53895,0.42715,0.41497,0.24486,1.24033,0.85322,0.87107,0.008322,0.008322,0.008322
89,4508.65,1.20383,0.67639,0.85617,0.53569,0.43037,0.4148,0.24398,1.24159,0.85387,0.8713,0.007728,0.007728,0.007728
90,4558.81,1.1996,0.67324,0.85508,0.54686,0.4225,0.41469,0.24402,1.24064,0.85384,0.87086,0.007134,0.007134,0.007134
91,4611.39,1.16189,0.64933,0.86157,0.54605,0.42208,0.41446,0.24408,1.24112,0.85442,0.87089,0.00654,0.00654,0.00654
92,4660.13,1.14852,0.63257,0.85899,0.5571,0.41882,0.41375,0.2434,1.24102,0.85635,0.87088,0.005946,0.005946,0.005946
93,4708.47,1.14854,0.63132,0.85685,0.55521,0.42057,0.41449,0.2434,1.24159,0.85729,0.87104,0.005352,0.005352,0.005352
94,4756.91,1.14396,0.62742,0.85644,0.55297,0.41987,0.4135,0.24298,1.24256,0.85953,0.87145,0.004758,0.004758,0.004758
95,4805.59,1.14118,0.62346,0.85709,0.55115,0.421,0.41279,0.24265,1.24324,0.86089,0.87176,0.004164,0.004164,0.004164
96,4853.91,1.1319,0.61638,0.85453,0.55354,0.41814,0.41239,0.2424,1.24423,0.86232,0.87202,0.00357,0.00357,0.00357
97,4902.36,1.12639,0.60971,0.85391,0.55555,0.41624,0.41173,0.24201,1.24526,0.86378,0.87222,0.002976,0.002976,0.002976
98,4950.68,1.12689,0.60741,0.85139,0.55869,0.4138,0.41069,0.24142,1.24621,0.86565,0.87252,0.002382,0.002382,0.002382
99,4998.98,1.11658,0.60105,0.85152,0.55916,0.41259,0.4099,0.24102,1.24696,0.86713,0.87263,0.001788,0.001788,0.001788
100,5047.1,1.11655,0.59919,0.85167,0.55795,0.4128,0.4102,0.24058,1.24758,0.86879,0.87277,0.001194,0.001194,0.001194
